2022-10-02T15:17:48+00:00Z,113:33,00:18
2022-10-02T15:18:07+00:00Z,113:52,00:19
2022-10-02T15:18:26+00:00Z,114:11,00:18
2022-10-02T15:18:44+00:00Z,114:29,00:17
2022-10-02T15:19:02+00:00Z,114:47,00:18
2022-10-02T15:19:19+00:00Z,115:04,00:16
2022-10-02T15:19:37+00:00Z,115:22,00:17
2022-10-02T15:19:55+00:00Z,115:40,00:18
2022-10-02T15:20:13+00:00Z,115:58,00:17
2022-10-02T15:20:32+00:00Z,116:17,00:18
2022-10-02T15:20:49+00:00Z,116:33,00:16
2022-10-02T15:21:08+00:00Z,116:52,00:19
2022-10-02T15:21:26+00:00Z,117:11,00:18
2022-10-02T15:21:44+00:00Z,117:29,00:18
2022-10-02T15:22:02+00:00Z,117:47,00:18
2022-10-02T15:22:21+00:00Z,118:06,00:19
2022-10-02T15:22:41+00:00Z,118:26,00:19
2022-10-02T15:23:01+00:00Z,118:46,00:19
2022-10-02T15:23:19+00:00Z,119:04,00:18
2022-10-02T15:23:39+00:00Z,119:23,00:19
2022-10-02T15:23:56+00:00Z,119:41,00:17
2022-10-02T15:24:15+00:00Z,120:00,00:19
2022-10-02T15:24:35+00:00Z,120:19,00:19
2022-10-02T15:24:54+00:00Z,120:39,00:19
2022-10-02T15:25:14+00:00Z,120:59,00:20
2022-10-02T15:25:33+00:00Z,121:18,00:18
2022-10-02T15:25:54+00:00Z,121:38,00:20
2022-10-02T15:26:13+00:00Z,121:58,00:19
2022-10-02T15:26:31+00:00Z,122:16,00:18
2022-10-02T15:26:50+00:00Z,122:35,00:18
2022-10-02T15:27:09+00:00Z,122:53,00:18
2022-10-02T15:27:28+00:00Z,123:13,00:19
2022-10-02T15:27:48+00:00Z,123:33,00:20
2022-10-02T15:28:09+00:00Z,123:54,00:20
2022-10-02T15:28:26+00:00Z,124:11,00:17
2022-10-02T15:28:46+00:00Z,124:30,00:19
2022-10-02T15:29:04+00:00Z,124:49,00:18
2022-10-02T15:29:24+00:00Z,125:09,00:19
2022-10-02T15:29:45+00:00Z,125:30,00:21
2022-10-02T15:30:03+00:00Z,125:48,00:18
2022-10-02T15:30:24+00:00Z,126:09,00:20
2022-10-02T15:30:44+00:00Z,126:29,00:20
2022-10-02T15:31:02+00:00Z,126:47,00:18
2022-10-02T15:31:23+00:00Z,127:08,00:20
2022-10-02T15:31:44+00:00Z,127:28,00:20
2022-10-02T15:32:02+00:00Z,127:47,00:18
2022-10-02T15:32:22+00:00Z,128:07,00:20
2022-10-02T15:32:42+00:00Z,128:27,00:19
2022-10-02T15:33:01+00:00Z,128:45,00:18
2022-10-02T15:33:19+00:00Z,129:04,00:18
2022-10-02T15:33:39+00:00Z,129:24,00:20
2022-10-02T15:33:57+00:00Z,129:42,00:17
2022-10-02T15:34:15+00:00Z,129:59,00:17
2022-10-02T15:34:33+00:00Z,130:18,00:18
2022-10-02T15:34:51+00:00Z,130:36,00:17
2022-10-02T15:35:09+00:00Z,130:54,00:18
2022-10-02T15:35:29+00:00Z,131:14,00:20
2022-10-02T15:35:47+00:00Z,131:32,00:17
2022-10-02T15:36:06+00:00Z,131:51,00:18
2022-10-02T15:36:26+00:00Z,132:11,00:19
2022-10-02T15:36:44+00:00Z,132:28,00:17
2022-10-02T15:37:02+00:00Z,132:47,00:18
2022-10-02T15:37:20+00:00Z,133:05,00:17
2022-10-02T15:37:38+00:00Z,133:23,00:18
2022-10-02T15:37:57+00:00Z,133:42,00:19
2022-10-02T15:38:16+00:00Z,134:01,00:18
2022-10-02T15:38:35+00:00Z,134:20,00:18
2022-10-02T15:38:56+00:00Z,134:41,00:20
2022-10-02T15:39:16+00:00Z,135:01,00:20
2022-10-02T15:39:35+00:00Z,135:20,00:18
2022-10-02T15:39:54+00:00Z,135:39,00:19
2022-10-02T15:40:12+00:00Z,135:57,00:17
2022-10-02T15:40:33+00:00Z,136:18,00:20
2022-10-02T15:40:51+00:00Z,136:36,00:18
2022-10-02T15:41:11+00:00Z,136:56,00:20
2022-10-02T15:41:29+00:00Z,137:14,00:18
2022-10-02T15:41:46+00:00Z,137:31,00:17
2022-10-02T15:42:05+00:00Z,137:50,00:18
2022-10-02T15:42:22+00:00Z,138:07,00:17
2022-10-02T15:42:41+00:00Z,138:26,00:18
2022-10-02T15:42:58+00:00Z,138:43,00:17
2022-10-02T15:43:16+00:00Z,139:01,00:18
2022-10-02T15:43:35+00:00Z,139:20,00:18
2022-10-02T15:43:53+00:00Z,139:38,00:18
2022-10-02T15:44:13+00:00Z,139:57,00:19
2022-10-02T15:44:31+00:00Z,140:16,00:18
2022-10-02T15:44:50+00:00Z,140:35,00:18
2022-10-02T15:45:08+00:00Z,140:53,00:18
2022-10-02T15:45:27+00:00Z,141:12,00:18
2022-10-02T15:45:45+00:00Z,141:30,00:18
2022-10-02T15:46:05+00:00Z,141:49,00:19
2022-10-02T15:46:23+00:00Z,142:07,00:18
2022-10-02T15:46:42+00:00Z,142:26,00:18
2022-10-02T15:47:00+00:00Z,142:45,00:18
2022-10-02T15:47:19+00:00Z,143:04,00:18
2022-10-02T15:47:38+00:00Z,143:23,00:18
2022-10-02T15:47:56+00:00Z,143:41,00:18
2022-10-02T15:48:15+00:00Z,144:00,00:19
2022-10-02T15:48:34+00:00Z,144:19,00:18
2022-10-02T15:48:52+00:00Z,144:37,00:18
2022-10-02T15:49:12+00:00Z,144:57,00:19
2022-10-02T15:49:29+00:00Z,145:14,00:17
2022-10-02T15:49:48+00:00Z,145:33,00:18
2022-10-02T15:50:08+00:00Z,145:52,00:19
2022-10-02T15:50:27+00:00Z,146:12,00:19
2022-10-02T15:50:48+00:00Z,146:33,00:20
2022-10-02T15:51:08+00:00Z,146:52,00:19
2022-10-02T15:51:28+00:00Z,147:12,00:20
2022-10-02T15:51:47+00:00Z,147:32,00:19
2022-10-02T15:52:07+00:00Z,147:52,00:19
2022-10-02T15:52:26+00:00Z,148:10,00:18
2022-10-02T15:52:43+00:00Z,148:28,00:17
2022-10-02T15:53:01+00:00Z,148:46,00:17
2022-10-02T15:53:19+00:00Z,149:04,00:17
2022-10-02T15:53:36+00:00Z,149:21,00:16
2022-10-02T15:53:55+00:00Z,149:39,00:18
2022-10-02T15:54:14+00:00Z,149:59,00:19
2022-10-02T15:54:32+00:00Z,150:17,00:17
2022-10-02T15:54:50+00:00Z,150:35,00:18
2022-10-02T15:55:07+00:00Z,150:52,00:17
2022-10-02T15:55:26+00:00Z,151:10,00:18
2022-10-02T15:55:42+00:00Z,151:27,00:16
2022-10-02T15:56:01+00:00Z,151:46,00:19
2022-10-02T15:56:21+00:00Z,152:06,00:19
2022-10-02T15:56:40+00:00Z,152:25,00:19
2022-10-02T15:56:58+00:00Z,152:43,00:17
2022-10-02T15:57:17+00:00Z,153:02,00:18
2022-10-02T15:57:36+00:00Z,153:21,00:19
2022-10-02T15:57:55+00:00Z,153:40,00:18
2022-10-02T15:58:13+00:00Z,153:58,00:18
2022-10-02T15:58:31+00:00Z,154:16,00:17
2022-10-02T15:58:48+00:00Z,154:33,00:17
2022-10-02T15:59:07+00:00Z,154:52,00:18
2022-10-02T15:59:24+00:00Z,155:09,00:17
2022-10-02T15:59:42+00:00Z,155:27,00:17
2022-10-02T16:00:00+00:00Z,155:44,00:17
2022-10-02T16:00:17+00:00Z,156:02,00:17
2022-10-02T16:00:36+00:00Z,156:21,00:18
2022-10-02T16:00:54+00:00Z,156:39,00:17
2022-10-02T16:01:11+00:00Z,156:56,00:16
2022-10-02T16:01:29+00:00Z,157:13,00:17
2022-10-02T16:01:47+00:00Z,157:32,00:18
2022-10-02T16:02:06+00:00Z,157:51,00:18
2022-10-02T16:02:26+00:00Z,158:11,00:20
2022-10-02T16:02:45+00:00Z,158:30,00:19
2022-10-02T16:03:03+00:00Z,158:48,00:18
2022-10-02T16:03:23+00:00Z,159:07,00:19
2022-10-02T16:03:40+00:00Z,159:25,00:17
2022-10-02T16:03:57+00:00Z,159:41,00:16
2022-10-02T16:04:14+00:00Z,159:59,00:17
2022-10-02T16:04:32+00:00Z,160:17,00:18
2022-10-02T16:04:50+00:00Z,160:35,00:18
2022-10-02T16:05:08+00:00Z,160:53,00:17
2022-10-02T16:05:26+00:00Z,161:11,00:18
2022-10-02T16:05:44+00:00Z,161:29,00:17
2022-10-02T16:06:02+00:00Z,161:47,00:17
2022-10-02T16:06:23+00:00Z,162:08,00:20
2022-10-02T16:06:41+00:00Z,162:25,00:17
2022-10-02T16:07:00+00:00Z,162:45,00:19
2022-10-02T16:07:20+00:00Z,163:05,00:19
2022-10-02T16:07:38+00:00Z,163:23,00:18
2022-10-02T16:07:57+00:00Z,163:42,00:19
2022-10-02T16:08:16+00:00Z,164:01,00:19
2022-10-02T16:08:35+00:00Z,164:19,00:18
2022-10-02T16:08:53+00:00Z,164:38,00:18
2022-10-02T16:09:15+00:00Z,164:59,00:21
2022-10-02T16:09:33+00:00Z,165:18,00:18
2022-10-02T16:09:53+00:00Z,165:38,00:19
2022-10-02T16:10:11+00:00Z,165:56,00:18
2022-10-02T16:10:31+00:00Z,166:16,00:19
2022-10-02T16:10:51+00:00Z,166:36,00:19
2022-10-02T16:11:10+00:00Z,166:55,00:19
2022-10-02T16:11:29+00:00Z,167:13,00:18
2022-10-02T16:11:47+00:00Z,167:32,00:18
2022-10-02T16:12:06+00:00Z,167:50,00:18
2022-10-02T16:12:24+00:00Z,168:08,00:18
2022-10-02T16:12:43+00:00Z,168:28,00:19
2022-10-02T16:13:01+00:00Z,168:46,00:17
2022-10-02T16:13:19+00:00Z,169:04,00:18
2022-10-02T16:13:39+00:00Z,169:23,00:19
2022-10-02T16:13:56+00:00Z,169:40,00:17
2022-10-02T16:14:14+00:00Z,169:59,00:18
2022-10-02T16:14:34+00:00Z,170:18,00:19
2022-10-02T16:14:52+00:00Z,170:37,00:18
2022-10-02T16:15:10+00:00Z,170:55,00:17
2022-10-02T16:15:28+00:00Z,171:13,00:18
2022-10-02T16:15:48+00:00Z,171:33,00:19
2022-10-02T16:16:06+00:00Z,171:50,00:17
2022-10-02T16:16:23+00:00Z,172:08,00:17
2022-10-02T16:16:41+00:00Z,172:26,00:18
2022-10-02T16:17:00+00:00Z,172:45,00:18
2022-10-02T16:17:19+00:00Z,173:04,00:19
2022-10-02T16:17:38+00:00Z,173:23,00:19
2022-10-02T16:17:58+00:00Z,173:43,00:19
2022-10-02T16:18:17+00:00Z,174:02,00:18
2022-10-02T16:18:35+00:00Z,174:19,00:17
2022-10-02T16:18:53+00:00Z,174:38,00:18
2022-10-02T16:19:11+00:00Z,174:56,00:18
2022-10-02T16:19:30+00:00Z,175:15,00:18
2022-10-02T16:19:50+00:00Z,175:34,00:19
2022-10-02T16:20:09+00:00Z,175:54,00:19
2022-10-02T16:20:27+00:00Z,176:12,00:18
2022-10-02T16:20:46+00:00Z,176:31,00:18
2022-10-02T16:21:05+00:00Z,176:49,00:18
2022-10-02T16:21:23+00:00Z,177:08,00:18
2022-10-02T16:21:44+00:00Z,177:28,00:20
2022-10-02T16:22:02+00:00Z,177:46,00:18
2022-10-02T16:22:21+00:00Z,178:06,00:19
2022-10-02T16:22:41+00:00Z,178:26,00:20
2022-10-02T16:23:00+00:00Z,178:44,00:18
2022-10-02T16:23:19+00:00Z,179:04,00:19
2022-10-02T16:23:38+00:00Z,179:23,00:19
2022-10-02T16:23:57+00:00Z,179:42,00:18
2022-10-02T16:24:17+00:00Z,180:01,00:19
2022-10-02T16:24:37+00:00Z,180:21,00:19
2022-10-02T16:24:56+00:00Z,180:41,00:19
2022-10-02T16:25:16+00:00Z,181:00,00:19
2022-10-02T16:25:34+00:00Z,181:19,00:18
2022-10-02T16:25:53+00:00Z,181:38,00:19
2022-10-02T16:26:12+00:00Z,181:56,00:18
2022-10-02T16:26:32+00:00Z,182:17,00:20
2022-10-02T16:26:53+00:00Z,182:38,00:21
2022-10-02T16:27:12+00:00Z,182:57,00:19
2022-10-02T16:27:34+00:00Z,183:19,00:21
2022-10-02T16:27:54+00:00Z,183:39,00:20
2022-10-02T16:28:13+00:00Z,183:58,00:19
2022-10-02T16:28:32+00:00Z,184:17,00:18
2022-10-02T16:28:52+00:00Z,184:37,00:19
2022-10-02T16:29:13+00:00Z,184:58,00:21
2022-10-02T16:29:33+00:00Z,185:18,00:19
2022-10-02T16:29:54+00:00Z,185:38,00:20
2022-10-02T16:30:13+00:00Z,185:58,00:19
2022-10-02T16:30:33+00:00Z,186:18,00:19
2022-10-02T16:30:54+00:00Z,186:38,00:20
2022-10-02T16:31:16+00:00Z,187:01,00:22
2022-10-02T16:31:35+00:00Z,187:20,00:19
2022-10-02T16:31:55+00:00Z,187:40,00:19
2022-10-02T16:32:14+00:00Z,187:59,00:19
2022-10-02T16:32:33+00:00Z,188:18,00:19
2022-10-02T16:32:52+00:00Z,188:37,00:18
2022-10-02T16:33:09+00:00Z,188:53,00:16
2022-10-02T16:33:24+00:00Z,189:09,00:15
2022-10-02T16:33:39+00:00Z,189:24,00:15
2022-10-02T16:33:55+00:00Z,189:40,00:16
2022-10-02T16:34:09+00:00Z,189:54,00:13
2022-10-02T16:34:23+00:00Z,190:08,00:14
2022-10-02T16:34:37+00:00Z,190:22,00:14
2022-10-02T16:34:51+00:00Z,190:36,00:13
2022-10-02T16:35:05+00:00Z,190:50,00:14
2022-10-02T16:35:22+00:00Z,191:06,00:16
2022-10-02T16:35:42+00:00Z,191:26,00:20
2022-10-02T16:35:59+00:00Z,191:43,00:16
2022-10-02T16:36:14+00:00Z,191:59,00:15
2022-10-02T16:36:29+00:00Z,192:14,00:15
2022-10-02T16:36:43+00:00Z,192:28,00:13
2022-10-02T16:36:58+00:00Z,192:43,00:15
2022-10-02T16:37:13+00:00Z,192:58,00:15
2022-10-02T16:37:28+00:00Z,193:13,00:14
2022-10-02T16:37:42+00:00Z,193:27,00:14
2022-10-02T16:37:55+00:00Z,193:39,00:12
2022-10-02T16:38:08+00:00Z,193:53,00:13
2022-10-02T16:38:22+00:00Z,194:07,00:13
2022-10-02T16:38:35+00:00Z,194:20,00:12
2022-10-02T16:38:46+00:00Z,194:30,00:10
